event_id,time,price,quantity,side
11324468274,1633061002529,2998.95,27.9668,a
11324465030,1633060996528,2998.94,10.2902,a
11324470066,1633061005529,2998.93,0.6668,a
11324470066,1633061005529,2998.92,1.4591,a
11324465631,1633060997529,2998.89,0.6673,a
11324470066,1633061005529,2998.88,2.6259,a
11324470066,1633061005529,2998.87,1.4665,a
11324470066,1633061005529,2998.86,1.7712,a
11324465631,1633060997529,2998.83,0.6673,a
11324467578,1633061001529,2998.81,1.5,a
11324470066,1633061005529,2998.8,3.05,a
11324466708,1633061000530,2998.79,0.0063,a
11324468274,1633061002529,2998.78,2.6259,a
11324468274,1633061002529,2998.76,0.6182,a
11324470066,1633061005529,2998.74,0.3213,a
11324468938,1633061003530,2998.7,0.1359,a
11324453347,1633060981531,2998.62,0.5174,b
11324469401,1633061004529,2998.56,0.1668,a
11324463835,1633060993530,2998.54,0.41,a
11324463835,1633060993530,2998.52,0.1,a
11324468938,1633061003530,2998.51,0.3212,a
11324468938,1633061003530,2998.48,1.0,a
11324470066,1633061005529,2998.47,0.3731,a
11324468938,1633061003530,2998.43,1.4591,a
11324466164,1633060998529,2998.42,0.834,a
11324468938,1633061003530,2998.41,0.3301,a
11324470066,1633061005529,2998.4,0.267,a
11324469401,1633061004529,2998.39,0.1,a
11324466708,1633061000530,2998.34,0.6673,a
11324469401,1633061004529,2998.31,0.9675,a
11324466708,1633061000530,2998.3,0.0669,a
11324445489,1633060958528,2998.28,0.0602,b
11324463835,1633060993530,2998.23,0.1668,a
11324459742,1633060988528,2998.22,0.6673,a
11324465631,1633060997529,2998.21,0.1668,a
11324463835,1633060993530,2998.18,0.218,a
11324466708,1633061000530,2998.17,0.4467,a
11324466708,1633061000530,2998.16,0.6356,a
11324468938,1633061003530,2998.14,1.4949,a
11324463835,1633060993530,2998.13,0.5082,a
11324464471,1633060994530,2998.11,1.5,a
11324460958,1633060990530,2998.1,0.8934,a
11324464471,1633060994530,2998.06,0.269,a
11324463835,1633060993530,2998.05,1.5,a
11324470066,1633061005529,2998.03,0.1311,a
11324470066,1633061005529,2998.01,0.1964,a
11324470066,1633061005529,2997.97,0.3239,b
11324463835,1633060993530,2997.94,2.6259,a
11324463835,1633060993530,2997.92,0.1633,a
11324465631,1633060997529,2997.88,0.2154,a
11324454595,1633060982530,2997.78,2.4,b
11324464471,1633060994530,2997.77,1.3706,a
11324468274,1633061002529,2997.75,1.2434,b
11324470066,1633061005529,2997.72,1.3635,b
11324469401,1633061004529,2997.67,0.242,a
11324470066,1633061005529,2997.64,5.0751,b
11324470066,1633061005529,2997.6,0.6672,b
11324469401,1633061004529,2997.58,1.3668,b
11324466164,1633060998529,2997.55,0.208,b
11324457043,1633060984530,2997.54,0.6671,b
11324470066,1633061005529,2997.53,0.8339,b
11324467578,1633061001529,2997.43,4.8,b
11324466164,1633060998529,2997.42,0.099,b
11324468274,1633061002529,2997.39,0.3862,b
11324468274,1633061002529,2997.37,3.4561,b
11324470066,1633061005529,2997.36,0.6321,b
11324470066,1633061005529,2997.35,1.7608,b
11324470066,1633061005529,2997.34,1.5,b
11324470066,1633061005529,2997.33,2.5904,b
11324465030,1633060996528,2997.32,0.3949,b
11324470066,1633061005529,2997.31,0.6672,b
11324469401,1633061004529,2997.29,0.0076,b
11324469401,1633061004529,2997.27,1.148,b
11324469401,1633061004529,2997.26,1.1251,b
11324468274,1633061002529,2997.25,2.1451,b
11324464471,1633060994530,2997.22,0.7662,b
11324470066,1633061005529,2997.21,3.974,b
11324470066,1633061005529,2997.18,2.9173,b
11324466164,1633060998529,2997.16,1.252,b
11324467578,1633061001529,2997.14,1.0429,b
11324465030,1633060996528,2997.11,1.2471,b
11324470066,1633061005529,2997.1,1.054,b
11324466164,1633060998529,2997.06,1.0,b
11324467578,1633061001529,2997.04,1.0,b
11324464471,1633060994530,2997.03,0.7265,b
11324470066,1633061005529,2997.02,0.1668,b
11324470066,1633061005529,2996.99,1.5,b
11324470066,1633061005529,2996.96,0.1668,b
11324467578,1633061001529,2996.93,1.9424,b
11324469401,1633061004529,2996.92,0.95,b
11324468938,1633061003530,2996.89,3.974,b
11324470066,1633061005529,2996.88,0.1668,b
11324468274,1633061002529,2996.85,1.8347,b
11324468938,1633061003530,2996.83,1.5901,b
11324467578,1633061001529,2996.82,1.8303,b
11324464715,1633060995528,2996.76,1.5901,b
11324462753,1633060992530,2996.74,0.2655,b
11324459742,1633060988528,2996.73,0.7267,b
11324466708,1633061000530,2996.69,0.6673,b
11324467578,1633061001529,2996.67,4.3468,b
11324469401,1633061004529,2996.66,4.7006,b
11324465631,1633060997529,2996.64,1.5,b
11324470066,1633061005529,2996.63,4.0,b
11324468938,1633061003530,2996.62,3.8811,b
11324468938,1633061003530,2996.61,0.1,b
11324470066,1633061005529,2996.6,1.0192,b
11324465030,1633060996528,2996.59,0.3668,b
11324467578,1633061001529,2996.57,0.4342,b
11324463835,1633060993530,2996.55,1.1716,b
11324468274,1633061002529,2996.48,17.0422,b
11324468938,1633061003530,2996.47,51.1931,b
11324459182,1633060987531,2996.46,0.6673,b
11324470066,1633061005529,2996.43,0.41,b
11324462753,1633060992530,2996.42,1.4145,b
11324468274,1633061002529,2996.4,0.41,b
11324470066,1633061005529,2996.39,0.6671,b
11324469401,1633061004529,2996.38,8.0,b
11324470066,1633061005529,2996.37,1.8274,b
11324470066,1633061005529,2996.35,0.0088,b
11324468274,1633061002529,2996.34,2.1671,b
11324468938,1633061003530,2996.33,2.5542,b
11324470066,1633061005529,2996.32,6.3238,b
11324470066,1633061005529,2996.31,0.7266,b
11324470066,1633061005529,2996.28,8.0046,b
11324468938,1633061003530,2996.26,0.1668,b
11324470066,1633061005529,2996.25,0.7361,b
11324464471,1633060994530,2996.24,9.6646,b
11324468938,1633061003530,2996.23,2.1331,b
11324468938,1633061003530,2996.21,0.1668,b
11324468274,1633061002529,2996.2,1.6,b
11324468274,1633061002529,2996.19,0.6671,b
11324470066,1633061005529,2996.18,1.3937,b
11324468938,1633061003530,2996.17,1.4531,b
11324470066,1633061005529,2996.12,0.8339,b
11324470066,1633061005529,2996.11,1.6,b
11324462753,1633060992530,2996.1,0.667,b
11324466708,1633061000530,2996.09,2.5019,b
11324470066,1633061005529,2996.08,0.6671,b
11324470066,1633061005529,2996.07,0.9533,b
11324470066,1633061005529,2996.06,1.645,b
11324468938,1633061003530,2996.03,1.5,b
11324470066,1633061005529,2996.01,2.5,b
11324470066,1633061005529,2996.0,0.0138,b
11324470066,1633061005529,2995.95,9.2541,b
11324469401,1633061004529,2995.93,0.6758,b
11324470066,1633061005529,2995.91,0.5,b
11324470066,1633061005529,2995.9,25.9948,b
11324467578,1633061001529,2995.85,2.9382,b
11324470066,1633061005529,2995.84,3.5846,b
11324466164,1633060998529,2995.83,1.1685,b
11324469401,1633061004529,2995.8,0.271,b
11324470066,1633061005529,2995.77,6.6756,b
11324467578,1633061001529,2995.76,5.0,b
11324469401,1633061004529,2995.75,4.152,b
11324467578,1633061001529,2995.74,1.0385,b
11324464471,1633060994530,2995.72,0.6672,b
11324463835,1633060993530,2995.71,0.41,b
11324470066,1633061005529,2995.68,3.3353,b
11324468938,1633061003530,2995.66,4.5,b
11324468274,1633061002529,2995.65,0.1668,b
11324467578,1633061001529,2995.61,1.6,b
11324468938,1633061003530,2995.6,1.6,b
11324468938,1633061003530,2995.59,0.6672,b
11324468938,1633061003530,2995.57,0.6672,b
11324470066,1633061005529,2995.56,0.3478,b
11324468938,1633061003530,2995.53,0.6778,b
11324469401,1633061004529,2995.52,6.0,b
11324469401,1633061004529,2995.51,0.4764,b
11324466164,1633060998529,2995.5,2.89,b
11324466164,1633060998529,2995.49,0.2,b
11324468274,1633061002529,2995.44,7.1,b
11324468938,1633061003530,2995.43,1.3443,b
11324466708,1633061000530,2995.38,7.3289,b
11324468938,1633061003530,2995.36,9.2574,b
11324465631,1633060997529,2995.35,0.3334,b
11324466324,1633060999530,2995.34,3.1673,b
11324468938,1633061003530,2995.33,0.6955,b
11324459182,1633060987531,2995.29,0.7221,b
11324441103,1633060952527,2995.27,2.02,b
11324468274,1633061002529,2995.26,1.4145,b
11324469401,1633061004529,2995.24,2.25,b
11324463835,1633060993530,2995.23,0.012,b
11324466164,1633060998529,2995.22,1.5,b
11324458454,1633060986531,2995.21,0.434,b
11324466164,1633060998529,2995.19,0.7148,b
11324469401,1633061004529,2995.16,0.1668,b
11324465631,1633060997529,2995.1,0.045,b
11324468938,1633061003530,2995.06,9.1795,b
11324470066,1633061005529,2995.05,6.7865,b
11324470066,1633061005529,2995.04,14.1795,b
11324461147,1633060991529,2995.02,0.5644,b
11324461147,1633060991529,2995.01,6.3456,b
11324468938,1633061003530,2995.0,0.1745,b
11324469401,1633061004529,2994.98,9.8815,b
11324466708,1633061000530,2994.97,0.6966,b
11324463835,1633060993530,2994.93,0.6673,b
11324463835,1633060993530,2994.92,2.1019,b
11324464471,1633060994530,2994.9,0.0134,b
11324463835,1633060993530,2994.86,0.6673,b
11324466708,1633061000530,2994.85,1.0464,b
11324463835,1633060993530,2994.83,0.6673,b
11324466164,1633060998529,2994.82,2.0,b
11324465631,1633060997529,2994.81,0.0122,b
11324464715,1633060995528,2994.8,0.0365,b
11324457043,1633060984530,2994.79,0.6597,b
11324413402,1633060896525,2994.78,1.3142,b
11324361274,1633060791522,2994.77,0.0784,b
11324428511,1633060927526,2994.76,1.3214,b
11324462753,1633060992530,2994.75,0.7614,b
11324445489,1633060958528,2994.74,0.2166,b
11324448763,1633060970528,2994.73,0.4332,b
11324459182,1633060987531,2994.7,1.5,b
11324467578,1633061001529,2994.61,1.5646,b
11324466164,1633060998529,2994.6,4.7155,b
11324420112,1633060910525,2994.58,1.3414,b
11324420112,1633060910525,2994.55,6.407,b
11324470066,1633061005529,2994.52,90.6886,b
11324463835,1633060993530,2994.51,0.0063,b
11324419408,1633060908526,2994.46,1.3249,b
11324457043,1633060984530,2994.37,0.6331,b
11324464471,1633060994530,2994.36,34.7149,b
11324459182,1633060987531,2994.35,0.7148,b
11324445044,1633060957530,2994.33,2.0,b
11324428511,1633060927526,2994.31,0.0826,b
11324447034,1633060962528,2994.3,0.0159,b
11324464471,1633060994530,2994.28,1.1976,b
11324445044,1633060957530,2994.26,1.5,b
11324448622,1633060969528,2994.25,3.5,b
11324465030,1633060996528,2994.24,5.0,b
11324464471,1633060994530,2994.23,0.3474,b
11324458454,1633060986531,2994.22,1.2553,b
11324464471,1633060994530,2994.16,0.8185,b
11324445044,1633060957530,2994.15,2.0,b
11324329648,1633060699514,2994.12,6.002,b
11324466708,1633061000530,2994.1,0.015,b
11324448273,1633060967528,2994.07,3.0,b
11324364966,1633060802521,2994.06,0.2397,b
11324463835,1633060993530,2994.05,5.0,b
11324446727,1633060961527,2994.04,3.5,b
11324457043,1633060984530,2994.03,90.8223,b
11324462753,1633060992530,2994.02,0.0252,b
11324469401,1633061004529,2994.01,0.1739,b
11324430175,1633060931526,2994.0,1.3287,b
11324390071,1633060853523,2993.98,0.3285,b
11324383130,1633060843522,2993.97,1.3012,b
11324391102,1633060854523,2993.95,0.057,b
11324457043,1633060984530,2993.94,0.3705,b
11324457043,1633060984530,2993.93,3.0,b
11324367273,1633060808521,2993.91,1.3213,b
11324461147,1633060991529,2993.89,2.1004,b
11324457043,1633060984530,2993.88,2.1084,b
11324413402,1633060896525,2993.87,0.005,b
11324429992,1633060930527,2993.85,0.3,b
11324453347,1633060981531,2993.84,0.0066,b
11324455850,1633060983531,2993.82,1.5,b
11324447904,1633060965528,2993.81,0.0561,b
11324463835,1633060993530,2993.8,5.6582,b
11324361274,1633060791522,2993.79,2.0,b
11324355807,1633060777519,2993.78,0.7665,b
11324463835,1633060993530,2993.77,5.6582,b
11324375435,1633060830521,2993.75,0.375,b
11324462753,1633060992530,2993.69,2.55,b
11324371612,1633060819521,2993.68,1.3379,b
11324460259,1633060989528,2993.67,90.7023,b
11324459742,1633060988528,2993.66,0.0115,b
11324423252,1633060917526,2993.63,1.319,b
11324458454,1633060986531,2993.62,2.187,b
11324454595,1633060982530,2993.6,2.01,b
11324429744,1633060929526,2993.58,1.324,b
11324405536,1633060877524,2993.56,1.3246,b
11324444178,1633060956529,2993.55,1.5433,b
11324273735,1633060531507,2993.53,2.3711,b
11324460259,1633060989528,2993.5,7.09,b
11324453347,1633060981531,2993.49,14.1454,b
11324375247,1633060829521,2993.48,1.3348,b
11324447636,1633060964527,2993.47,4.4,b
11324379919,1633060836523,2993.46,1.3342,b
11324433844,1633060939528,2993.45,1.3209,b
11324449459,1633060971527,2993.44,4.172,b
11324457043,1633060984530,2993.43,1.5,b
11324466164,1633060998529,2993.42,0.6949,b
11324463835,1633060993530,2993.38,2.0059,b
11324446727,1633060961527,2993.36,2.6092,b
11324449913,1633060972528,2993.35,0.7283,b
11324424125,1633060919526,2993.34,10.1538,b
11324468274,1633061002529,2993.33,0.0066,b
11324454595,1633060982530,2993.3,0.0555,b
11324462753,1633060992530,2993.27,5.2,b
11324446727,1633060961527,2993.26,2.02,b
11324460958,1633060990530,2993.25,3.0,b
11324463835,1633060993530,2993.2,4.9813,b
11324441103,1633060952527,2993.19,1.3444,b
11324458454,1633060986531,2993.18,2.02,b
11324459742,1633060988528,2993.14,5.065,b
11324440335,1633060950527,2993.13,0.3,b
11324470066,1633061005529,2993.12,6.0,b
11324455850,1633060983531,2993.1,0.5905,b
11324460259,1633060989528,2993.09,9.1795,b
11324460958,1633060990530,2993.08,0.1032,b
11324440105,1633060949528,2993.07,1.3445,b
11324430175,1633060931526,2993.05,0.3,b
11324440603,1633060951527,2993.04,1.3286,b
11324466164,1633060998529,2993.03,0.0229,b
11324459742,1633060988528,2993.02,9.1795,b
11324379348,1633060834521,2993.01,1.3208,b
11324459182,1633060987531,2993.0,0.0244,b
11324464471,1633060994530,2992.99,1.5,b
11324441863,1633060954527,2992.94,1.3254,b
11324445044,1633060957530,2992.93,0.0306,b
11324440603,1633060951527,2992.92,2.8283,b
11324462753,1633060992530,2992.91,15.05,b
11324458454,1633060986531,2992.9,1.01,b
11324432245,1633060936527,2992.85,4.8363,b
11324468938,1633061003530,2992.84,2.0,b
11324465631,1633060997529,2992.82,4.0,b
11324429744,1633060929526,2992.81,1.3174,b
11324441863,1633060954527,2992.79,4.0272,b
11324441103,1633060952527,2992.78,1.3267,b
11324447251,1633060963528,2992.73,2.02,b
11324468274,1633061002529,2992.72,0.6949,b
11324460958,1633060990530,2992.71,2.8075,b
11324462753,1633060992530,2992.7,2.0,b
11324427652,1633060924527,2992.69,1.3209,b
11324462753,1633060992530,2992.66,2.0,b
11324278988,1633060538507,2992.6,0.427,b
11324420816,1633060912525,2992.59,1.3018,b
11324457043,1633060984530,2992.58,3.51,b
11324451932,1633060979528,2992.55,2.02,b
11324446271,1633060959528,2992.54,2.02,b
11324428957,1633060928527,2992.52,1.6547,b
11324344921,1633060760520,2992.51,3.3972,b
11324448466,1633060968527,2992.5,0.0272,b
11324290303,1633060564509,2992.49,1.3821,b
11324459182,1633060987531,2992.48,33.3626,b
11324458454,1633060986531,2992.47,2.3189,b
11324457445,1633060985529,2992.46,0.2005,b
11324422748,1633060916525,2992.45,1.3169,b
11324441103,1633060952527,2992.44,1.3232,b
11324458454,1633060986531,2992.43,4.9027,b
11324439684,1633060948527,2992.41,0.15,b
11324451729,1633060978529,2992.38,0.6,b
11324417916,1633060903524,2992.37,0.3,b
11324440105,1633060949528,2992.34,0.0068,b
11324451504,1633060977529,2992.32,0.569,b
11324441863,1633060954527,2992.31,1.3233,b
11324468938,1633061003530,2992.3,0.0214,b
11324458454,1633060986531,2992.28,1.5,b
11324466324,1633060999530,2992.26,1.3009,b
11324460259,1633060989528,2992.25,3.1002,b
11324377077,1633060831524,2992.24,0.026,b
11324314749,1633060652512,2992.21,1.3627,b
11324462753,1633060992530,2992.17,0.1516,b
11324312322,1633060641512,2992.16,1.3215,b
11324457043,1633060984530,2992.15,2.0,b
11324433844,1633060939528,2992.14,1.3823,b
11324290303,1633060564509,2992.13,1.3295,b
11324443098,1633060955528,2992.1,1.3204,b
11324455850,1633060983531,2992.09,2.0,b
11324468274,1633061002529,2992.08,4.8978,b
11324344921,1633060760520,2992.06,9.6042,b
11324331146,1633060704516,2992.02,1.3285,b
11324459742,1633060988528,2992.0,1.014,b
11324437163,1633060943528,2991.99,0.5013,b
11324453347,1633060981531,2991.98,0.172,b
11324459182,1633060987531,2991.97,34.8631,b
11324335465,1633060726516,2991.89,1.345,b
11324458454,1633060986531,2991.87,3.3424,b
11324455850,1633060983531,2991.86,2.01,b
11324458454,1633060986531,2991.85,2.0,b
11324439684,1633060948527,2991.84,1.3673,b
11324470066,1633061005529,2991.82,2.1,b
11324336722,1633060736517,2991.8,1.3451,b
11324433844,1633060939528,2991.78,2.6468,b
11324430175,1633060931526,2991.76,0.0162,b
11324433844,1633060939528,2991.75,1.3388,b
11324374337,1633060827522,2991.74,1.3535,b
11324423424,1633060918526,2991.73,1.3021,b
11324432245,1633060936527,2991.72,2.6698,b
11324319666,1633060676513,2991.71,0.008,b
11324468274,1633061002529,2991.67,3.5,b
11324354536,1633060775519,2991.66,0.3145,b
11324420532,1633060911525,2991.64,1.3255,b
11324454595,1633060982530,2991.61,1.3236,b
11324459182,1633060987531,2991.6,5.065,b
11324366583,1633060805520,2991.59,1.352,b
11324468274,1633061002529,2991.58,4.9942,b
11324345760,1633060761517,2991.57,0.0229,b
11324319453,1633060675514,2991.56,1.3602,b
11324464471,1633060994530,2991.55,3.5,b
11324438527,1633060947527,2991.54,1.335,b
11324457445,1633060985529,2991.53,2.02,b
11324425012,1633060920526,2991.52,0.0044,b
11324312067,1633060639511,2991.5,1.3614,b
11324377077,1633060831524,2991.48,1.3156,b
11324446727,1633060961527,2991.46,0.1721,b
11324444178,1633060956529,2991.44,1.3091,b
11324285872,1633060556507,2991.43,1.3582,b
11324369282,1633060814521,2991.42,1.3413,b
11324444178,1633060956529,2991.41,1.3512,b
11324457043,1633060984530,2991.4,2.0,b
11324388578,1633060851525,2991.39,0.0045,b
11324437833,1633060945527,2991.38,0.1084,b
11324374768,1633060828521,2991.37,1.3215,b
11324457043,1633060984530,2991.34,3.0,b
11324458454,1633060986531,2991.33,2.1224,b
11324440105,1633060949528,2991.32,1.3468,b
11324459742,1633060988528,2991.31,2.4,b
11324464471,1633060994530,2991.3,3.2037,b
11324440335,1633060950527,2991.29,1.3197,b
11324446521,1633060960529,2991.24,0.4171,b
11324440105,1633060949528,2991.23,1.3359,b
11324441863,1633060954527,2991.22,1.3231,b
11324468274,1633061002529,2991.19,4.0001,b
11324457043,1633060984530,2991.17,0.0036,b
11324458454,1633060986531,2991.16,0.2169,b
11324444178,1633060956529,2991.15,1.3395,b
11324457445,1633060985529,2991.14,2.5037,b
11324371782,1633060820522,2991.13,1.3175,b
11324446271,1633060959528,2991.11,1.3454,b
11324458454,1633060986531,2991.07,2.01,b
11324321658,1633060683514,2991.06,1.321,b
11324295201,1633060578510,2991.05,2.6681,b
11324361754,1633060793520,2991.04,1.3439,b
11324339647,1633060752517,2991.03,1.323,b
11324389710,1633060852523,2991.02,0.0072,b
11324466164,1633060998529,2991.01,2.0,b
11324461147,1633060991529,2991.0,2.503,b
11324361754,1633060793520,2990.99,1.3303,b
11324457043,1633060984530,2990.97,14.1454,b
11324460259,1633060989528,2990.96,1.6134,b
11324461147,1633060991529,2990.94,0.2011,b
11324450389,1633060973528,2990.93,1.3249,b
11324462753,1633060992530,2990.92,0.7674,b
11324294495,1633060574509,2990.9,1.3365,b
11324440105,1633060949528,2990.88,1.3223,b
11324457043,1633060984530,2990.87,2.0,b
11324463835,1633060993530,2990.81,1.4342,b
11324369187,1633060813521,2990.79,1.359,b
11324457445,1633060985529,2990.78,2.02,b
11324364966,1633060802521,2990.77,1.3393,b
11324389710,1633060852523,2990.76,0.0066,b
11324389710,1633060852523,2990.74,0.0066,b
11324468938,1633061003530,2990.71,2.01,b
11324470066,1633061005529,2990.69,0.6291,b
11324463835,1633060993530,2990.68,2.02,b
11324433844,1633060939528,2990.65,1.3297,b
11324440105,1633060949528,2990.64,1.3184,b
11324435144,1633060941527,2990.62,1.3184,b
11324329027,1633060698515,2990.61,1.3232,b
11324455850,1633060983531,2990.6,1.3585,b
11324438527,1633060947527,2990.57,1.3335,b
11324446727,1633060961527,2990.56,1.3095,b
11324451729,1633060978529,2990.53,1.3291,b
11324470066,1633061005529,2990.52,0.172,b
11324451932,1633060979528,2990.5,0.0669,b
11324340850,1633060755519,2990.49,1.3417,b
11324452148,1633060980528,2990.43,1.3223,b
11324446521,1633060960529,2990.41,1.3275,b
11324455850,1633060983531,2990.4,0.1431,b
11324448622,1633060969528,2990.39,10.001,b
11324466708,1633061000530,2990.38,0.695,b
11324441555,1633060953527,2990.37,0.0683,b
11324438082,1633060946527,2990.36,1.333,b
11324453347,1633060981531,2990.35,0.0098,b
11324377077,1633060831524,2990.34,25.9333,b
11324468938,1633061003530,2990.33,1.8785,b
11324465631,1633060997529,2990.32,2.0068,b
11324451504,1633060977529,2990.31,1.3394,b
11324453347,1633060981531,2990.3,1.3278,b
11324460259,1633060989528,2990.29,0.0556,b
11324454595,1633060982530,2990.25,1.3183,b
11324331146,1633060704516,2990.22,1.362,b
11324468274,1633061002529,2990.21,2.0,b
11324368527,1633060811521,2990.2,0.1001,b
11324457043,1633060984530,2990.19,0.5187,b
11324333056,1633060712516,2990.17,2.6451,b
11324465631,1633060997529,2990.16,0.1153,b
11324329027,1633060698515,2990.14,1.3259,b
11324293896,1633060571510,2990.12,1.33,b
11324338963,1633060749517,2990.11,1.3368,b
11324467578,1633061001529,2990.1,5.0293,b
11324332881,1633060711515,2990.08,1.3226,b
11324336089,1633060731516,2990.07,1.3363,b
11324361866,1633060794519,2990.06,1.33,b
11324438082,1633060946527,2990.03,1.3263,b
11324434488,1633060940527,2990.02,0.0067,b
11324467578,1633061001529,2990.0,1.9189,b
11324331777,1633060706515,2989.99,1.3543,b
11324340368,1633060754518,2989.97,1.318,b
11324464715,1633060995528,2989.96,0.2793,b
11324458454,1633060986531,2989.94,2.0,b
11324440335,1633060950527,2989.92,1.3212,b
11324341272,1633060756518,2989.89,1.3373,b
11324318493,1633060671514,2989.88,0.0111,b
11324460259,1633060989528,2989.87,2.0,b
11324441555,1633060953527,2989.86,0.0067,b
11324466708,1633061000530,2989.83,0.0036,b
11324446271,1633060959528,2989.79,1.6259,b
11324371612,1633060819521,2989.78,1.303,b
11324459182,1633060987531,2989.77,2.0,b
11324460958,1633060990530,2989.76,2.02,b
11324446271,1633060959528,2989.74,4.6313,b
11324320144,1633060680515,2989.73,1.3528,b
11324435144,1633060941527,2989.72,1.3445,b
11324460958,1633060990530,2989.7,1.0,b
11324374768,1633060828521,2989.67,4.9826,b
11324458454,1633060986531,2989.59,2.0,b
11324450889,1633060975528,2989.56,1.3293,b
11324294653,1633060575508,2989.55,1.3359,b
11324371072,1633060818522,2989.53,1.3165,b
11324440105,1633060949528,2989.51,1.3031,b
11324270580,1633060513506,2989.49,1.3545,b
11324272333,1633060520506,2989.48,1.3262,b
11324453347,1633060981531,2989.47,0.0035,b
11324385845,1633060848523,2989.46,0.0325,b
11324322838,1633060688515,2989.45,0.0282,b
11324450617,1633060974528,2989.44,1.3275,b
11324463835,1633060993530,2989.43,16.1705,b
11324457043,1633060984530,2989.42,0.0946,b
11324461147,1633060991529,2989.4,2.024,b
11324361754,1633060793520,2989.38,1.3224,b
11324458454,1633060986531,2989.37,14.4121,b
11324457043,1633060984530,2989.35,0.0116,b
11324365687,1633060804521,2989.34,1.3166,b
11324439684,1633060948527,2989.33,1.3166,b
11324450889,1633060975528,2989.32,1.3268,b
11324269328,1633060509506,2989.31,1.3372,b
11324441555,1633060953527,2989.3,0.1044,b
11324449459,1633060971527,2989.29,1.3274,b
11324322665,1633060687514,2989.28,1.3548,b
11324449913,1633060972528,2989.23,0.0258,b
11324314749,1633060652512,2989.22,1.336,b
11324447251,1633060963528,2989.21,1.3239,b
11324270815,1633060514505,2989.19,1.3372,b
11324464471,1633060994530,2989.17,14.1454,b
11324462753,1633060992530,2989.16,2.0,b
11324450889,1633060975528,2989.14,1.3209,b
11324364966,1633060802521,2989.12,1.1476,b
11324318432,1633060670514,2989.1,5.847,b
11324449459,1633060971527,2989.08,1.3264,b
11324452148,1633060980528,2989.06,4.5087,b
11324448622,1633060969528,2989.05,1.3239,b
11324452148,1633060980528,2989.04,1.3686,b
11324457043,1633060984530,2989.03,2.5,b
11324451504,1633060977529,2989.02,1.3316,b
11324362557,1633060796521,2989.01,1.3167,b
11324334705,1633060722516,2989.0,0.004,b
11324457445,1633060985529,2988.98,1.3393,b
11324457445,1633060985529,2988.97,0.0036,b
11324457445,1633060985529,2988.91,1.3298,b
11324450889,1633060975528,2988.9,1.3626,b
11324356849,1633060779520,2988.88,2.6448,b
11324450389,1633060973528,2988.87,1.3252,b
11324446727,1633060961527,2988.86,1.3838,b
11324448763,1633060970528,2988.84,1.3546,b
11324323304,1633060691515,2988.83,1.3375,b
11324454595,1633060982530,2988.79,1.355,b
11324454595,1633060982530,2988.78,1.4805,b
11324322838,1633060688515,2988.77,0.005,b
11324291095,1633060565508,2988.74,0.0171,b
11324356849,1633060779520,2988.7,1.3221,b
11324457445,1633060985529,2988.68,1.3371,b
11324457043,1633060984530,2988.62,1.3286,b
11324291095,1633060565508,2988.61,25.9333,b
11324447636,1633060964527,2988.6,1.3212,b
11324457445,1633060985529,2988.56,1.3407,b
11324466324,1633060999530,2988.54,0.1721,b
11324451349,1633060976528,2988.52,1.3209,b
11324447034,1633060962528,2988.5,1.3222,b
11324447034,1633060962528,2988.44,1.3267,b
11324448622,1633060969528,2988.43,1.3314,b
11324453347,1633060981531,2988.41,1.3372,b
11324318194,1633060669514,2988.39,1.3228,b
11324356849,1633060779520,2988.38,1.3551,b
11324356221,1633060778519,2988.37,1.3621,b
11324275676,1633060533508,2988.36,1.3621,b
11324356849,1633060779520,2988.35,1.3339,b
11324335332,1633060725516,2988.34,1.3509,b
11324447904,1633060965528,2988.33,72.95,b
11324330230,1633060702516,2988.32,1.3269,b
11324447904,1633060965528,2988.31,10.03,b
11324347777,1633060763518,2988.29,1.3442,b
11324454595,1633060982530,2988.28,1.3229,b
11324270815,1633060514505,2988.27,1.3378,b
11324447636,1633060964527,2988.25,1.3268,b
11324451504,1633060977529,2988.23,1.3395,b
11324353488,1633060773518,2988.22,0.6949,b
11324446271,1633060959528,2988.21,1.322,b
11324451504,1633060977529,2988.2,1.3319,b
11324358998,1633060787519,2988.19,1.3195,b
11324448763,1633060970528,2988.16,1.3195,b
11324453347,1633060981531,2988.15,1.315,b
11324458454,1633060986531,2988.14,10.0,b
11324448763,1633060970528,2988.13,0.0071,b
11324432245,1633060936527,2988.12,25.9333,b
11324297028,1633060582510,2988.11,10.0,b
11324335332,1633060725516,2988.1,1.3465,b
11324457043,1633060984530,2988.09,0.1691,b
11324269328,1633060509506,2988.06,1.3379,b
11324335614,1633060727516,2988.04,1.323,b
11324348680,1633060764517,2988.03,0.0058,b
11324452148,1633060980528,2988.02,0.0253,b
11324447251,1633060963528,2988.0,3.004,b
11324451504,1633060977529,2987.99,1.3341,b
11324349740,1633060765518,2987.97,1.3224,b
11324353488,1633060773518,2987.96,1.328,b
11324447636,1633060964527,2987.95,1.3332,b
11324356221,1633060778519,2987.94,0.1432,b
11324459742,1633060988528,2987.92,0.0671,b
11324353787,1633060774518,2987.89,1.3256,b
11324369187,1633060813521,2987.86,5.0434,b
11324460958,1633060990530,2987.84,1.3158,b
11324282926,1633060550507,2987.81,1.3367,b
11324372600,1633060823521,2987.8,0.1003,b
11324470066,1633061005529,2987.76,1.3401,b
